AverageReturn,AbsLearnSignalNew,AverageAbsQ,AverageY,Entropy,dLoss,AverageAbsY,Perplexity,MeanKLBefore,AverageQ,LossAfter,ItrTime,ExplainedVariance,EnvExecTime,StdReturn,Time,MinReturn,AbsLearnSignalOld,PolicyExecTime,AverageQLoss,MaxReturn,AverageAbsQYDiff,Iteration,AbsLearnSignal,MeanKL,AverageDiscountedReturn,ProcessExecTime,AveragePolicyStd,NumTrajs,LossBefore
609.307185447,0.586475460895,222.363,222.27534259,24.114,0.0512848,222.320943239,2.96881e+10,0.0,222.267,-223.955,57.791637897491455,0.262822972072,10.481421947479248,115.7259782,38974.39624619484,425.10873348,0.58600356155,1.0984394550323486,49.3389,890.009861037,4.80692837919,688,0.586475460895,0.0066702,337.506534194,0.14455008506774902,0.999573,39,-223.904
613.18068695,0.506568964197,222.009,221.923966057,24.1145,0.100586,221.965750435,2.9704e+10,0.0,221.917,-230.188,56.85410141944885,0.0389925951216,10.630153894424438,170.188431205,39031.3965318203,263.396582166,0.506049126968,1.1127195358276367,49.4786,1281.2603524,4.81734635821,689,0.506568964197,0.00961513,335.602940691,0.14656448364257812,0.999604,40,-230.087
639.278819542,0.685806589598,222.075,221.98675049,24.1155,0.0595398,222.029577665,2.97335e+10,0.0,221.979,-231.777,57.43150544166565,0.462831097263,10.064934968948364,183.389463822,39088.962131261826,345.86351374,0.685519499003,1.0421113967895508,49.6124,1152.00390288,4.80466839857,690,0.685806589598,0.00985281,341.225150891,0.14037060737609863,0.999663,38,-231.717
585.516878594,0.633863276423,222.687,222.601127499,24.1152,0.0658417,222.644082084,2.97236e+10,0.0,222.592,-222.038,57.81577825546265,0.269106270616,10.383600234985352,122.262828042,39146.91430783272,342.067900809,0.633784489792,1.0904655456542969,49.8406,895.526010005,4.83116922258,691,0.633863276423,0.00986703,331.060986119,0.14348363876342773,0.999644,42,-221.972
666.208330771,0.592437794321,222.73,222.640705916,24.1136,0.0848846,222.684920776,2.96759e+10,0.0,222.632,-233.368,57.2581307888031,0.37232682366,10.184405088424683,201.085506178,39204.31670045853,426.074246748,0.592093425065,1.0738184452056885,49.6957,1439.58656402,4.82471841575,692,0.592437794321,0.00962765,347.783490588,0.14660286903381348,0.999548,37,-233.284
562.650871339,0.317943561669,222.541,222.456981138,24.1151,0.19252,222.502230457,2.97204e+10,0.0,222.448,-218.61,58.1261100769043,-3.09715141544,10.368103981018066,99.8230678196,39262.583986759186,357.656602768,0.317720453611,1.0852887630462646,50.7679,906.401882922,4.86636932967,693,0.317943561669,0.0094225,324.036817611,0.14418745040893555,0.999637,42,-218.417
613.396680561,0.58874124272,223.045,222.959489338,24.1156,0.0596008,223.004249804,2.97344e+10,0.0,222.952,-225.226,57.577842712402344,0.572247125934,10.332994222640991,100.213406883,39320.306871414185,448.224479118,0.588561384094,1.0922431945800781,49.8585,854.368423043,4.84591511298,694,0.58874124272,0.00849454,339.56693345,0.14185857772827148,0.999665,39,-225.167
617.520137576,0.115769197456,223.342,223.251718893,24.1162,0.173859,223.304105637,2.97543e+10,0.0,223.243,-225.935,58.090004444122314,-17.6858506823,10.497886419296265,156.653585862,39378.54414463043,448.760068538,0.115757549629,1.094087839126587,49.4099,1182.49425874,4.823341966,695,0.115769197456,0.00762584,336.921862493,0.1445779800415039,0.999705,39,-225.761
575.893595382,0.491575823407,223.607,223.508550621,24.1171,0.0707397,223.561401589,2.97808e+10,0.0,223.502,-224.611,56.35983157157898,-0.40267991784,9.986632823944092,130.92858981,39435.04456233978,320.012400803,0.491358253214,1.0460491180419922,48.886,855.721320778,4.79667362476,696,0.491575823407,0.0094169,327.082935405,0.13851618766784668,0.999757,42,-224.54
601.247517722,0.530028212032,223.886,223.805252393,24.117,0.0482788,223.846013031,2.97779e+10,0.0,223.793,-221.115,57.15386199951172,-0.0399467599847,10.284436702728271,147.548743773,39492.336436748505,443.806443699,0.529646061219,1.0653562545776367,49.5526,1088.65410708,4.81098405986,697,0.530028212032,0.00647974,331.607982739,0.1422901153564453,0.999752,39,-221.067
605.879222698,0.591795027211,223.885,223.800500186,24.1164,0.0636902,223.841363355,2.97576e+10,0.0,223.792,-228.699,57.21399903297424,0.544569623255,10.356405973434448,95.6268052334,39549.69799041748,433.923505826,0.591918000237,1.091339111328125,48.6012,771.705286551,4.76923736912,698,0.591795027211,0.00971893,338.885837357,0.1446688175201416,0.999712,41,-228.636
603.356850201,0.547555911854,224.164,224.083971544,24.1161,0.087204,224.123935886,2.97494e+10,0.0,224.075,-226.331,57.85589265823364,0.228107191909,10.554762125015259,165.216777094,39607.69396805763,382.422660146,0.547246397601,1.106435775756836,49.7032,1195.37826451,4.82225082436,699,0.547555911854,0.00954054,331.937582715,0.14291930198669434,0.999696,40,-226.243
587.216214586,0.534805518514,224.507,224.42012895,24.115,0.0647736,224.466035365,2.97182e+10,0.0,224.412,-222.505,57.165358781814575,-0.169990169421,10.117119073867798,131.375602615,39664.99571275711,334.058999936,0.53446195938,1.052708387374878,49.0247,886.171469529,4.79227940757,700,0.534805518514,0.00984052,329.465433852,0.14005136489868164,0.999634,41,-222.44
633.201345514,0.527396766952,224.744,224.651809461,24.1149,0.0724182,224.700590465,2.97153e+10,0.0,224.645,-228.732,57.369067907333374,0.232984290845,10.143449068069458,157.373877508,39722.49540257454,409.320758333,0.527234980485,1.0717127323150635,50.1486,1125.86520561,4.81948259453,701,0.527396766952,0.00975952,342.049783542,0.13826870918273926,0.999628,38,-228.659
611.445529983,0.467185356838,225.22,225.135647134,24.1163,0.0536499,225.17605675,2.97567e+10,0.0,225.127,-228.449,57.09464406967163,-0.227137517066,10.328008651733398,135.692886049,39779.72743487358,392.034469166,0.467307944298,1.1051747798919678,49.3777,1124.48999902,4.796570545,702,0.467185356838,0.00649426,337.813701473,0.1432945728302002,0.999711,40,-228.395
619.863485754,0.37518927855,225.424,225.337788878,24.1159,0.0646667,225.38001579,2.97436e+10,0.0,225.33,-231.178,56.875186920166016,-0.874257828608,10.093202114105225,116.27956999,39836.73466730118,420.802653845,0.374854362593,1.0661766529083252,50.0247,857.370494495,4.81087126363,703,0.37518927855,0.0099243,341.039967587,0.14086246490478516,0.999685,39,-231.113
586.747262176,0.542340808444,226.23,226.147888901,24.1168,0.0636292,226.188737231,2.97709e+10,0.0,226.138,-230.806,56.30124878883362,0.430397637357,9.827923774719238,134.693546241,39893.17564320564,377.67238736,0.542548334151,1.037067174911499,49.8248,950.117089544,4.80170641313,704,0.542340808444,0.00955162,330.852258114,0.1350865364074707,0.999739,42,-230.743
620.065364829,0.577948922131,226.446,226.349711646,24.1165,0.0813751,226.398733368,2.97616e+10,0.0,226.342,-232.268,56.7116641998291,0.451004341595,9.398157835006714,166.396544999,39950.0156891346,285.137783594,0.578442858495,0.9963791370391846,49.5868,1320.24850064,4.80515140444,705,0.577948922131,0.00921746,338.329271369,0.13545918464660645,0.99972,39,-232.187
635.65402332,0.568037123732,226.639,226.552518226,24.1161,0.0609894,226.596585767,2.97494e+10,0.0,226.544,-233.32,56.53927969932556,0.266280926446,9.543992042541504,151.102317094,40006.69774365425,369.324653387,0.568027907545,1.021418809890747,49.3236,1036.26746964,4.81120709536,706,0.568037123732,0.00861568,341.869566343,0.1345672607421875,0.999697,38,-233.259
630.779063076,0.525726758783,227.209,227.122458827,24.1173,0.0684509,227.167042557,2.97853e+10,0.0,227.113,-237.977,56.1148624420166,-0.0294442883626,9.595470428466797,153.747587881,40062.936485528946,384.819845001,0.525461626291,1.0257296562194824,49.745,963.206859411,4.81486643033,707,0.525726758783,0.0096054,342.414927772,0.13411402702331543,0.999767,39,-237.908
623.901457185,0.385290667445,227.321,227.232703149,24.1183,0.0542755,227.27898445,2.98142e+10,0.0,227.224,-234.048,56.88340377807617,-0.489296252924,10.409464359283447,145.073013544,40119.94803524017,411.646544574,0.385644848492,1.1368606090545654,50.2132,1014.33136266,4.8401483064,708,0.385290667445,0.00956795,340.458387105,0.14270830154418945,0.999824,40,-233.994
607.249085107,0.332719109963,227.165,227.072674284,24.1192,0.0560303,227.119636076,2.98434e+10,0.0,227.064,-228.713,49.27929210662842,-19.1504834086,9.037007331848145,158.136399477,40169.33127164841,374.52839473,0.332737358523,0.8061110973358154,51.0427,1107.09050122,4.86596436018,709,0.332719109963,0.00843923,335.406402118,0.10998892784118652,0.999882,40,-228.657
625.754803801,0.480371343368,227.461,227.373781725,24.1183,0.065033,227.41648288,2.98151e+10,0.0,227.364,-224.249,49.72274851799011,-0.405723131371,9.524169445037842,175.83099592,40219.16231203079,356.485950748,0.480448383652,0.9085185527801514,50.5794,1126.10838887,4.84496390987,710,0.480371343368,0.00971363,338.538804534,0.12247776985168457,0.999826,39,-224.184
600.797814463,0.505954905321,227.749,227.650194142,24.1166,0.0653229,227.70168569,2.97638e+10,0.0,227.643,-222.975,50.11399722099304,-0.0350756298967,9.317705631256104,130.162518699,40269.38098073006,440.234106857,0.505898915127,0.8732852935791016,51.0501,1013.22566777,4.85465711843,711,0.505954905321,0.00992379,334.531673066,0.11752843856811523,0.999725,40,-222.909
597.718831634,0.5776871129,227.807,227.71265314,24.1154,0.0649109,227.762845133,2.97293e+10,0.0,227.701,-227.481,49.50889325141907,0.365201840414,9.296342611312866,138.983384495,40318.99089670181,386.197963426,0.577451217106,0.8975248336791992,50.6774,938.923150097,4.83279531017,712,0.5776871129,0.00951575,332.510209728,0.12037777900695801,0.999657,41,-227.416
614.454134552,0.451640014117,227.566,227.465212839,24.1172,0.0613098,227.517222739,2.97835e+10,0.0,227.456,-237.652,49.46357607841492,-0.346886709139,9.674789905548096,173.585554817,40368.53876566887,331.649833559,0.451637888704,0.9316060543060303,50.3649,1271.39453613,4.83004301294,713,0.451640014117,0.00935246,336.068641188,0.12250494956970215,0.999765,41,-237.591
581.927802815,0.472327868935,228.185,228.095559293,24.116,0.0808868,228.141132975,2.97462e+10,0.0,228.087,-228.477,49.49168133735657,-0.385380493983,9.145978212356567,100.591759454,40418.125168800354,373.948754983,0.471676963361,0.8907585144042969,50.2762,824.359109711,4.83299640808,714,0.472327868935,0.00952646,331.803350173,0.11873555183410645,0.999691,42,-228.396
582.75629939,0.505992314428,228.188,228.104567475,24.1166,0.0543518,228.145575443,2.9764e+10,0.0,228.095,-229.174,49.240739583969116,0.0398475809434,9.181281089782715,137.028910465,40467.460191726685,359.361501893,0.505810206043,0.8982312679290771,49.8757,931.744590644,4.81502684186,715,0.505992314428,0.00922357,328.79992121,0.11885738372802734,0.999726,42,-229.12
595.168621496,0.249421355495,227.619,227.524829876,24.1176,0.0531616,227.572189113,2.97956e+10,0.0,227.516,-229.061,48.936238050460815,-6.65485066415,8.951351165771484,155.007947846,40516.487530231476,352.337712374,0.249406837928,0.8462772369384766,49.943,1124.82696988,4.81715715731,716,0.249421355495,0.00993228,331.745927576,0.11394309997558594,0.999788,41,-229.008
694.090923517,0.499624796384,227.942,227.856063245,24.1163,0.0734863,227.901011924,2.97567e+10,0.0,227.846,-237.188,48.8816032409668,-0.388349249585,8.779000759124756,249.856626624,40565.46873855591,399.201356765,0.499889744675,0.81846022605896,50.1198,1376.32251296,4.83929594177,717,0.499624796384,0.00826351,351.958366564,0.11108660697937012,0.999711,35,-237.115
619.811376169,0.533823968338,227.809,227.712932429,24.1167,0.0620422,227.76701361,2.97675e+10,0.0,227.703,-233.247,48.977638483047485,-0.758933042692,9.067746639251709,117.240833654,40614.540956020355,440.606362015,0.534002100292,0.838111162185669,50.3227,900.64604341,4.8430211094,718,0.533823968338,0.00968481,342.191341434,0.11532211303710938,0.999732,40,-233.185
630.735423552,0.517109077479,227.973,227.877307217,24.1177,0.0570831,227.930357042,2.97981e+10,0.0,227.87,-227.324,49.14982986450195,0.0730041383744,9.45423150062561,132.748767725,40663.786796331406,411.399155077,0.516900837227,0.8528244495391846,50.0724,1060.15196132,4.82725003395,719,0.517109077479,0.00652323,342.955412219,0.1137840747833252,0.999794,38,-227.267
628.303980345,0.243551762672,228.484,228.382563584,24.1177,0.0825653,228.438236887,2.97984e+10,0.0,228.373,-233.417,49.63440704345703,-7.13069728415,9.722548961639404,164.366954787,40713.52379202843,413.388213775,0.243551545523,0.896824836730957,49.9688,1056.83841959,4.82888675699,720,0.243551762672,0.00887074,341.23435321,0.12212419509887695,0.999794,39,-233.334
688.213188981,0.362313899768,228.182,228.095026336,24.1172,0.0763245,228.139283527,2.97821e+10,0.0,228.086,-231.525,49.02655243873596,-6.61745476335,9.72718358039856,250.432457332,40762.64702439308,352.2476363,0.36200279848,0.9045236110687256,49.2348,1593.85823176,4.78420346725,721,0.362313899768,0.00976774,348.650233919,0.12033271789550781,0.999762,35,-231.449
584.11673816,0.540919425208,228.978,228.884991262,24.1172,0.0580597,228.934515264,2.9784e+10,0.0,228.876,-224.564,48.901036977767944,-0.265638922592,9.489781618118286,122.947138529,40811.65300035477,323.817989223,0.540900479372,0.870861291885376,49.391,963.708973534,4.76108535057,722,0.540919425208,0.0096295,331.102301574,0.11731386184692383,0.999766,42,-224.506
631.857663336,0.436905775489,228.673,228.577866383,24.1181,0.0561981,228.628157855,2.98084e+10,0.0,228.569,-226.738,49.429097175598145,-0.754875517568,9.790877342224121,178.406451856,40861.203097105026,386.133993313,0.436918237839,0.8987274169921875,48.8952,1287.21847017,4.75621660975,723,0.436905775489,0.00954265,340.027172909,0.12057757377624512,0.999814,38,-226.681
661.889115571,0.381033462137,229.358,229.261419203,24.1182,0.0722809,229.313987179,2.9814e+10,0.0,229.254,-237.682,49.27005076408386,-0.53636135073,9.42522120475769,211.954170354,40910.58327102661,258.282297035,0.380968277233,0.8589649200439453,48.3222,1292.27971806,4.7386555641,724,0.381033462137,0.00993627,345.98919174,0.11697173118591309,0.999825,37,-237.61
603.313781647,0.61286766807,229.172,229.073317384,24.1188,0.0574646,229.121739311,2.98312e+10,0.0,229.065,-232.323,49.330718755722046,0.103480990699,9.763356924057007,122.938469474,40960.01538157463,384.854683517,0.612980746312,0.8784527778625488,48.857,955.424798903,4.7737035769,725,0.61286766807,0.00652211,336.404713168,0.12059307098388672,0.99986,40,-232.265
677.345760994,0.453443949482,229.278,229.188394653,24.1184,0.0560455,229.231694361,2.98199e+10,0.0,229.18,-236.863,49.204612255096436,-0.247181747301,9.847001314163208,214.223390298,41009.32679390907,362.075786087,0.453539181537,0.8891406059265137,48.7412,1199.21887541,4.76411575564,726,0.453443949482,0.0096977,348.708818416,0.12050509452819824,0.999838,36,-236.807
625.949691806,0.546941475816,229.31,229.220430991,24.1194,0.0679016,229.265849743,2.98493e+10,0.0,229.211,-235.296,49.27995157241821,-0.276642350457,9.981051206588745,144.597727454,41058.709990501404,395.107305203,0.547158363627,0.9155247211456299,49.2966,1058.821676,4.77337786366,727,0.546941475816,0.00974362,341.006994835,0.12317061424255371,0.999896,40,-235.228
591.547740639,0.551056163556,229.72,229.630801063,24.1188,0.0603485,229.674333479,2.98307e+10,0.0,229.622,-229.85,49.785279989242554,-0.109702584792,10.25120759010315,136.225280171,41108.606087207794,362.219626619,0.551159656621,0.9636967182159424,48.4613,933.336943227,4.742510993,728,0.551056163556,0.00949704,332.579412053,0.12561893463134766,0.99986,41,-229.79
593.576958289,0.621390381097,229.937,229.851188031,24.1189,0.0731201,229.894610591,2.98348e+10,0.0,229.841,-230.568,49.17112374305725,0.490922151938,9.99595856666565,152.574641325,41157.88422822952,363.71854709,0.621248643427,0.9057817459106445,49.3124,977.767044701,4.77313479423,729,0.621390381097,0.00941309,331.027751223,0.12150859832763672,0.999868,41,-230.495
662.084699372,0.69619806979,229.896,229.801935954,24.1194,0.0678558,229.852091244,2.98472e+10,0.0,229.793,-234.259,49.29237651824951,0.63035327681,9.930137634277344,182.308594947,41207.284477710724,400.017922311,0.696054339901,0.9108097553253174,49.256,1158.69867441,4.7793489399,730,0.69619806979,0.00989115,348.463701221,0.1369016170501709,0.999892,37,-234.192
609.791772661,0.312592891135,230.026,229.930308871,24.1197,0.0588837,229.981347571,2.98589e+10,0.0,229.922,-227.537,49.164273262023926,-5.84504145428,10.107069253921509,134.489467502,41256.5520362854,383.281483873,0.312606396669,0.9390130043029785,48.805,1013.65557415,4.75993589316,731,0.312592891135,0.00977988,337.339915392,0.12609624862670898,0.999915,40,-227.479
661.593064171,0.639966634092,230.29,230.197732007,24.1205,0.0568085,230.245681467,2.98808e+10,0.0,230.188,-236.507,49.37268662452698,0.505284507031,10.148123264312744,199.811982731,41306.022708654404,403.777593973,0.639827746728,0.9546349048614502,48.3856,1166.96497112,4.75766749681,732,0.639966634092,0.00651745,346.979454117,0.1251816749572754,0.999957,37,-236.45
597.284172402,0.4522813738,230.386,230.292932386,24.1202,0.0558472,230.340673568,2.98718e+10,0.0,230.283,-226.527,49.96105933189392,-0.709892457561,10.411303520202637,131.167540056,41356.081731557846,397.338997487,0.451987903954,0.9787540435791016,48.9603,897.953059812,4.76854467936,733,0.4522813738,0.00923778,333.230462907,0.12851738929748535,0.999939,40,-226.471
617.31973028,0.507858655415,230.66,230.571276605,24.1216,0.0584564,230.613519755,2.99133e+10,0.0,230.563,-234.227,49.576892614364624,-0.178181989064,10.106071710586548,143.007714008,41405.757066726685,406.597682142,0.507899328665,0.96134352684021,48.9189,944.553313737,4.77226924391,734,0.507858655415,0.0095632,338.82602051,0.1269972324371338,1.00002,40,-234.169
